Time,PM 1.0,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1677280457.9882364,7,9,9,20.71671875,101361,30.389850904583632,995.6280463324797,147.75879634032543
1677280459.1799629,7,9,9,20.7192578125,100898,30.49363234893066,995.6287186831386,147.75311847450797
1677280460.3716304,7,9,9,20.7235546875,101187,30.603095439960057,995.6322244411249,147.72351310512767
1677280461.5633295,7,9,9,20.7415234375,101014,30.752026501219262,995.6338243451323,147.71000228921912
1677280462.7551339,7,9,9,20.7649609375,100269,30.868771391636695,995.6408170608747,147.65095064326331
1677280463.947,7,9,9,20.7981640625,99873,31.013812842559823,995.6361816691959,147.69009526975634
1677280465.1390202,7,9,9,20.8266796875,100212,31.19150739331743,995.6428014499265,147.63419306061968
1677280466.3309028,7,9,9,20.8645703125,99873,31.309880103388217,995.6491325487477,147.58072897154966
1677280467.523439,7,9,9,20.903046875,100326,31.400964615509622,995.6478489559481,147.59156847680245
1677280468.7149985,7,8,8,20.955,99873,31.48228414638671,995.6460357554682,147.60688035832433
1677280469.9081137,7,8,8,21.0114453125,100669,31.492603087364795,995.6531600501986,147.54671816309346
1677280471.1035123,7,8,8,21.0669140625,100898,31.436912439700052,995.6552758339027,147.52885117150393
1677280472.2967608,7,8,8,21.1141796875,101187,31.292703321143094,995.6629853936404,147.4637471212181
1677280473.4888127,7,8,8,21.1645703125,99986,31.19275283868615,995.6671641860239,147.42845911468817
1677280474.6807475,7,8,8,21.210078125,100554,31.163713551485884,995.6720235970096,147.38742374354345
1677280475.8729851,6,7,8,21.24953125,99929,31.13416312988057,995.6756787262809,147.35655805479539
1677280477.0646672,6,7,8,21.2770703125,101129,31.109087298917007,995.6772518248482,147.34327407386982
1677280478.2564366,6,7,8,21.304609375,101711,30.99086008346361,995.6839569654601,147.2866529173653
1677280479.448306,6,6,7,21.3192578125,101594,30.756740727468767,995.6801653722827,147.31867075991292
1677280480.6399195,6,6,7,21.312421875,102477,30.564888170631153,995.6811360964285,147.31047353857358
1677280481.8314958,6,6,7,21.2751171875,103194,30.545387582916426,995.663835483811,147.4565684855395
1677280483.0235994,6,6,7,21.2188671875,103983,30.47518987922201,995.6536643127439,147.54245985420326
1677280484.215879,6,6,7,21.1675,104228,30.307314118844122,995.6496362866704,147.57647507896567
1677280485.4075336,6,6,7,21.1192578125,104598,30.31421370147391,995.6437872367154,147.62586839080524
1677280486.5998223,5,6,7,21.0637890625,104722,30.287821326803478,995.6382627889747,147.6725207589743
1677280487.7913482,5,6,7,21.049140625,103983,30.54290363312651,995.6677034789673,147.42390503909638
1677280488.9828527,5,6,7,21.038984375,104167,30.209516749812675,995.6667377070851,147.43206053041493
1677280490.1745949,5,7,7,21.001484375,105033,30.24453626385678,995.669617072844,147.40774565377185
1677280491.366798,5,7,7,20.956953125,105283,30.257193217377566,995.6765564589731,147.3491460668378
1677280492.559084,5,7,7,20.9034375,105597,30.18199798294852,995.682692245034,147.29733274928864
1677280493.7520633,5,8,8,20.8501171875,106615,30.095996546984804,995.6822870567984,147.300754331722
1677280494.9441297,5,8,8,20.8153515625,107327,30.071386803873345,995.6929618585609,147.21061212505228
1677280496.1373498,5,8,8,20.7692578125,106680,30.013242632607714,995.6939219915231,147.20250442465905
1677280497.3293076,5,8,8,20.735859375,106938,30.02137461769126,995.6965249313876,147.18052431687624
1677280498.5211663,5,8,8,20.716328125,106551,30.030643481858853,995.7077958501691,147.08534938967338
1677280499.7133114,5,8,8,20.7126171875,106423,30.193484517348885,995.8129760248062,146.19721935297778
1677280500.904808,5,8,8,20.7192578125,105471,30.003710963141334,995.7809269118119,146.46783055599175
1677280502.0964656,5,8,8,20.7471875,105471,30.316102604626085,995.7951689670402,146.34757488460022
1677280503.288865,5,8,8,20.7567578125,107132,30.534927145362296,995.793494418855,146.36171419835395
1677280504.4801874,4,8,8,20.7692578125,107327,30.546877555250287,995.7948319716099,146.35042035753057
1677280505.671469,4,8,8,20.7883984375,107851,30.36854084409208,995.8308194764578,146.0465587098878
1677280506.8628414,4,8,8,20.771015625,109656,29.953616114166046,995.8318726452363,146.0376663795525
1677280508.055132,3,7,7,20.7399609375,110134,29.96193977747614,995.8040420542134,146.27265388404223
1677280509.247029,3,7,7,20.6926953125,109317,29.46464312537268,995.7842780705502,146.43953424468026
1677280510.4386384,3,7,7,20.6434765625,109047,29.265979096197754,995.7664882451236,146.5897477775985
1677280511.6314006,3,7,7,20.6102734375,108712,29.485058461096166,995.7796429651112,146.4786718878541
1677280512.8232617,4,8,8,20.5852734375,97131,29.358614381292437,995.7752411781278,146.51583958630567
1677280514.015088,4,8,8,20.579609375,95867,29.845686345150902,995.7575592656909,146.66514301526172
1677280515.2067544,4,9,9,20.584296875,99873,30.51514702215517,995.7480187884782,146.74570227220897
1677280516.3984427,4,9,9,20.5973828125,101594,30.925798520156043,995.743469748021,146.7841143359025
1677280517.5902233,4,9,9,20.6190625,102122,31.278076800855334,995.7322561226905,146.87880271139167
1677280518.782321,4,8,8,20.649140625,102894,31.44521427848612,995.7328697070006,146.8736215545196
1677280519.9745746,4,8,8,20.6911328125,103134,31.646567343260823,995.756106984881,146.67740595301467
1677280521.16624,4,8,8,20.72296875,104228,31.693284636836175,995.7680971100796,146.5761627719502
1677280522.3579745,4,8,8,20.74484375,106873,31.557726944567527,995.8153344423446,146.17730600062708
1677280523.5499115,4,8,8,20.7596875,108846,31.262582361579817,995.8204514924707,146.13410020232342
1677280524.7411056,4,8,8,20.7665234375,109115,30.896246050382175,995.7870032774512,146.41652336445745
1677280525.9336438,4,8,8,20.7856640625,108779,30.630104520923858,995.7973348407457,146.32928701427406
1677280527.12629,4,8,8,20.8153515625,109182,30.37622217364908,995.7853266892693,146.43067999725437
1677280528.3181288,4,8,8,20.853046875,108180,30.161519008510187,995.8170115199246,146.16314558100387
1677280529.5097342,3,7,7,20.9012890625,107392,30.01320098624494,995.8143739753389,146.1854157211135
1677280530.7023206,3,7,7,20.955390625,106615,29.93068178891864,995.7766881259075,146.50362187027986
1677280531.895328,3,7,7,21.026875,106040,29.980020364849047,995.7960835920807,146.3398521108293
1677280533.0868573,3,6,6,21.122578125,103436,30.00419205370165,995.8613343500292,145.78891236527588
1677280534.278629,3,6,6,21.2149609375,102358,30.098839644261385,995.8732912095396,145.68795871236267
1677280535.4706504,3,6,6,21.301875,103617,30.193133551839892,995.8712675275175,145.7050449102298
1677280536.6620386,3,6,6,21.3860546875,103739,30.21644815971436,995.8699409200353,145.71624563670534
1677280537.8540785,3,6,6,21.478828125,103922,30.185998447305202,995.8635918135158,145.76985216943328
1677280539.0459976,3,6,6,21.5758984375,102715,30.036104725627457,995.8452866622763,145.9244070695759
1677280540.2379434,3,6,6,21.666328125,102358,30.01635835635475,995.8093897443905,146.22750026675837
1677280541.4297423,3,6,6,21.7657421875,101419,29.9592565894247,995.7879132370489,146.4088399330185
1677280542.6215115,3,6,6,21.856171875,101711,29.901423130985627,995.7604884763614,146.64040904929888
1677280543.8135147,2,5,5,21.9454296875,102417,30.02311095002908,995.773969736265,146.52657537995668
1677280545.0056224,1,4,4,22.05265625,101536,29.836024457632394,995.7854961138078,146.42924942385957
1677280546.1978343,1,4,4,22.1477734375,102181,29.822109711005545,995.799768353727,146.30873933113816
1677280547.3896997,1,3,3,22.2290234375,103436,29.589606748993656,995.7951170976338,146.3480128518859
1677280548.5814798,1,3,3,22.31671875,103922,29.444761413205093,995.8213800159597,146.1262602361303
1677280549.7729204,1,3,3,22.3940625,104228,29.27207601537935,995.8669674065364,145.74135145741715
1677280550.971202,1,2,2,22.485078125,104784,28.786946303299292,995.9208186254272,145.28668693866229
1677280552.162843,1,2,2,22.5409375,104536,28.52151947898455,995.9523862841736,145.02017122562046
1677280553.3546774,1,2,2,22.59953125,104970,28.36986328553626,995.9660476641568,144.90483465549408
1677280554.5466747,1,2,2,22.6473828125,105345,28.126031959559064,995.9058100158281,145.4134022600793
1677280555.7384021,1,2,2,22.701875,104846,28.012040992354773,995.885397273856,145.58574629958025
1677280556.9302003,1,2,2,22.765546875,102655,27.898844154427152,995.8780169229966,145.64805903802036
1677280558.122152,1,2,2,22.833125,101245,27.834332563853806,995.8597416601484,145.80235977150718
1677280559.3143904,1,2,2,22.8926953125,102063,27.994800682264,995.878327753017,145.6454346742471
1677280560.506324,1,2,2,22.937421875,103134,28.046715743298762,995.8867606284443,145.5742354571434
1677280561.6982543,1,2,3,22.9876171875,102894,27.991521593991813,995.9074119789054,145.39987706500725
1677280562.8908067,1,2,3,23.0012890625,104290,27.87436506175657,995.8727608335657,145.69243673965894
1677280564.082701,1,2,3,22.99640625,105534,27.691461703241522,995.8563285777329,145.83117718266638
1677280565.274517,1,2,3,22.9899609375,106040,27.530117635298076,995.869991922324,145.71581501725854
1677280566.466498,1,2,3,22.9909375,106938,27.214428903142107,995.8578325610007,145.818478708804
1677280567.658365,1,2,3,22.980390625,106231,26.967947111954437,995.8237123560033,146.1065672040652
1677280568.8502545,1,2,3,22.9583203125,106809,26.854264490820718,995.8173999018105,146.15986627781686
1677280570.044873,1,2,3,22.951484375,107132,26.77913218294831,995.8149887685279,146.1802247030008
1677280571.238578,1,2,3,22.963203125,107067,26.588345056795394,995.7857801788097,146.42685085891105
1677280572.4301848,1,2,3,22.9743359375,105977,26.551944856325512,995.7985317322496,146.31918090022268
1677280573.6219168,1,2,3,22.9716015625,107392,26.50919271890978,995.8112967282162,146.2113985553631
1677280574.8137805,1,2,3,22.962421875,107262,26.40219865700698,995.8119820110686,146.20561234211377
1677280576.0053768,1,2,3,22.9583203125,107523,26.285056237362664,995.8173999018105,146.15986627781686
1677280577.2034726,1,2,3,22.934296875,108579,26.177144965119638,995.8199575554389,146.13827075041556
1677280578.3953362,1,2,3,22.9016796875,109250,26.052798261268794,995.8241372712166,146.10297945125387
1677280579.5870996,1,2,3,22.87375,109115,25.944810220514476,995.8341340026773,146.01857284896653
1677280580.7789493,1,2,3,22.8466015625,109520,25.87400978519075,995.8573935774444,145.8221851455193
1677280581.9720423,1,2,3,22.8200390625,108446,25.72929091965324,995.9502204937648,145.03845608738084
1677280583.16389,1,2,3,22.798359375,108712,25.711851681565733,996.016577399292,144.47824713043175
1677280584.3560379,1,2,3,22.7583203125,109520,25.83049538837553,996.0225127680976,144.4281400762347
1677280585.5479333,1,2,3,22.701484375,110271,25.863341438959413,995.9791182594037,144.79448700055647
1677280586.7397487,1,3,4,22.664375,109385,25.823601983158387,995.9400060949935,145.12469241416233
1677280587.932145,1,3,4,22.63234375,109860,25.821253198869258,995.9124920267969,145.35698690541008
1677280589.1241744,1,3,4,22.6012890625,110134,25.85598509010672,995.9088444765375,145.38778266265703
1677280590.3161035,1,2,3,22.5659375,109452,25.848104353665434,995.8999952850394,145.46249552971858
